requested_time,route,direction,stop_name,eta,delayed
1453395180,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453395240,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453395900,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453395960,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453396860,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453397340,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453398060,52,Northbound,California & Le Moyne,25.8333333333 to 31.0,0
1453397400,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453398060,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453399140,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453467840,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453468620,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453468680,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453469100,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453469700,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453470180,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453471380,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453471800,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453471860,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453472640,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453473900,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453474020,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453475640,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453476000,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453476780,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453476780,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453477740,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453477860,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453478880,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453479840,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453480560,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453480680,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453481460,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453481340,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453482480,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453482720,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453483200,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453483140,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453484700,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453485540,52,Northbound,California & Le Moyne,25.8333333333 to 31.0,0
1453485420,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453554300,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453554360,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453555620,52,Northbound,California & Le Moyne,25.8333333333 to 31.0,0
1453555620,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453556760,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453556700,52,Northbound,California & Le Moyne,0.0,0
1453557960,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453558140,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453559160,52,Northbound,California & Le Moyne,25.8333333333 to 31.0,0
1453559400,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453559400,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453560660,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453561620,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453561740,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453562880,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453563600,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453563660,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453564800,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453564920,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453565760,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453565820,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453566480,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453567980,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453568280,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453568460,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453569360,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453571580,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453571640,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453640820,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453640940,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453642140,52,Northbound,California & Le Moyne,25.8333333333 to 31.0,0
1453642140,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453643460,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453643400,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453644900,52,Northbound,California & Le Moyne,31.0,0
1453644840,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453644960,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453645860,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453645920,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453647180,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453647180,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453648800,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453648800,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453650000,52,Northbound,California & Le Moyne,25.8333333333 to 31.0,0
1453650120,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453651140,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453651260,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453652520,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453652460,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453653960,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453654080,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453654980,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453654860,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453656240,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453656180,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453657380,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453658220,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453727100,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453727220,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453727760,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453727760,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453728420,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453728900,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453729380,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453730460,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453730580,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453731240,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453731420,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453732260,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453733460,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453734360,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453734900,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453735860,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453736220,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453737000,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453736940,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453737780,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453738740,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453738860,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453739520,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453739880,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453740840,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453741020,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453741560,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453741740,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453742640,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453742820,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453743660,52,Northbound,California & Le Moyne,25.8333333333 to 31.0,0
1453743600,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453813500,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453813440,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453814340,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453814220,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453814520,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453815420,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453816020,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453816260,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453816740,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453817160,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453817700,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453818120,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453818900,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453820100,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453821240,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453821480,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453822260,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453822440,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453823280,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453823340,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453824240,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453825260,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453825440,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453826040,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453826220,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453827300,52,Northbound,California & Le Moyne,25.8333333333 to 31.0,0
1453827360,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453827900,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453827900,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453828980,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453829160,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453830060,52,Northbound,California & Le Moyne,25.8333333333 to 31.0,0
1453830000,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453831020,52,Northbound,California & Le Moyne,25.8333333333 to 31.0,0
1453831140,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453900140,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453900560,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453901100,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453901820,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453902300,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453903020,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453903800,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453904040,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453904520,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453905060,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453906080,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453906980,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453907160,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453908180,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453909800,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453909920,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453910580,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453911780,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453911720,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453912560,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453912740,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453913700,52,Northbound,California & Le Moyne,25.8333333333 to 31.0,0
1453913820,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453914360,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453915380,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453915500,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453916460,52,Northbound,California & Le Moyne,25.8333333333 to 31.0,0
1453916640,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453917420,52,Northbound,California & Le Moyne,25.8333333333 to 31.0,0
1453917540,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453986360,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453987020,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453987260,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453987680,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453988100,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453988760,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453988880,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453989540,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453990260,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453990500,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453990680,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453990980,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453992180,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453992960,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1453993560,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453993620,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453994280,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453995240,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453995360,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453996140,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453996080,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1453997220,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453998180,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453998180,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453998840,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1453999020,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1453999800,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1453999860,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454000820,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1454000880,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454001540,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1454001660,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454002740,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1454002980,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454003880,52,Northbound,California & Le Moyne,25.8333333333 to 31.0,0
1454003880,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454072700,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454073360,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1454073300,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1454074080,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454074680,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454074980,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454075940,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454076360,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1454076060,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1454076240,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1454077440,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454078460,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454079300,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454080020,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454080740,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1454081880,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454082540,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1454082540,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1454084040,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454084460,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1454084460,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454085360,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1454085540,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454086320,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1454086320,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454087160,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1454087400,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454088000,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1454088060,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454089380,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454090340,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454159160,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1454159340,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454160420,52,Northbound,California & Le Moyne,25.8333333333 to 31.0,0
1454160420,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454161680,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1454161800,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454163000,52,Northbound,California & Le Moyne,25.8333333333 to 31.0,0
1454163120,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454164020,52,Northbound,California & Le Moyne,25.8333333333 to 31.0,0
1454164140,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454165160,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1454165400,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454166420,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1454166480,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454167320,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1454167500,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454168400,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454169600,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1454169780,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1454170680,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1454170620,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1454171340,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454172540,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1454172540,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1454173920,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454174160,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1454174160,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1454175360,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1454175360,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454176500,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454245620,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1454245620,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454246940,52,Northbound,California & Le Moyne,25.8333333333 to 31.0,0
1454246760,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454248320,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1454248440,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454249700,52,Northbound,California & Le Moyne,31.0,0
1454249580,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454249700,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1454250840,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1454250900,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454252280,52,Northbound,California & Le Moyne,25.8333333333 to 31.0,0
1454252340,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454252520,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1454253540,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1454253540,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1454254740,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1454254860,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454256000,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1454256000,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1454257380,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1454257560,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454258820,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1454258940,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1454259960,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1454259960,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454261100,52,Northbound,California & Le Moyne,25.8333333333 to 31.0,0
1454261160,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454262300,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1454262360,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1454331960,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454332620,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1454332560,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1454333100,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454333580,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1454334660,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454335200,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1454335200,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1454335440,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454336640,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454337060,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1454338620,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454339400,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454339880,52,Northbound,California & Le Moyne,0.0 to 5.16666666667,0
1454340900,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1454341020,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454341860,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1454341920,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454342700,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454343540,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1454343720,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454344440,52,Northbound,California & Le Moyne,15.5 to 20.6666666667,0
1454344860,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454345580,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1454345520,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454346360,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1454346660,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
1454347320,52,Northbound,California & Le Moyne,20.6666666667 to 25.8333333333,0
1454347320,52,Northbound,California & Le Moyne,5.16666666667 to 10.3333333333,0
1454348400,52,Northbound,California & Le Moyne,25.8333333333 to 31.0,0
1454348460,52,Northbound,California & Le Moyne,10.3333333333 to 15.5,0
