0,Blue,0,20160124 14:07:00,20160124 14:00:00,0,Damen,0,5
0,Blue,0,20160124 14:14:48,20160124 13:59:48,0,Damen,0,5
0,Blue,0,20160124 14:01:29,20160124 13:59:29,0,Monroe,0,1
0,Blue,0,20160124 14:16:36,20160124 13:59:36,0,Monroe,0,1
0,Blue,0,20160124 14:16:45,20160124 14:14:45,0,California,0,5
0,Blue,0,20160124 14:23:56,20160124 14:14:56,0,California,0,5
0,Blue,0,20160124 14:28:53,20160124 14:14:53,0,California,0,5
0,Blue,0,20160124 14:21:45,20160124 14:14:45,0,Damen,0,5
0,Blue,0,20160124 14:28:56,20160124 14:14:56,0,Damen,0,5
0,Blue,0,20160124 14:33:53,20160124 14:14:53,0,Damen,0,5
0,Blue,0,20160124 14:15:46,20160124 14:14:46,0,Monroe,1,1
0,Blue,0,20160124 14:25:13,20160124 14:14:13,0,Monroe,0,1
0,Blue,0,20160124 14:35:40,20160124 14:29:40,0,California,0,5
0,Blue,0,20160124 14:42:54,20160124 14:29:54,0,California,0,5
0,Blue,0,20160124 14:33:45,20160124 14:29:45,0,Damen,0,5
0,Blue,0,20160124 14:40:40,20160124 14:29:40,0,Damen,0,5
0,Blue,0,20160124 14:47:54,20160124 14:29:54,0,Damen,0,5
0,Blue,0,20160124 14:39:42,20160124 14:29:42,0,Monroe,0,1
0,Blue,0,20160124 14:48:50,20160124 14:29:50,0,Monroe,0,1
0,Blue,0,20160124 14:51:57,20160124 14:44:57,0,California,0,5
0,Blue,0,20160124 14:58:31,20160124 14:44:31,0,California,0,5
0,Blue,0,20160124 15:03:33,20160124 14:44:33,0,California,0,5
0,Blue,0,20160124 14:47:52,20160124 14:44:52,0,Damen,0,5
0,Blue,0,20160124 14:55:57,20160124 14:44:57,0,Damen,0,5
0,Blue,0,20160124 15:03:31,20160124 14:44:31,0,Damen,0,5
0,Blue,0,20160124 14:45:54,20160124 14:44:54,0,Monroe,1,1
0,Blue,0,20160124 14:48:56,20160124 14:44:56,0,Monroe,0,1
0,Blue,0,20160124 14:58:59,20160124 14:44:59,0,Monroe,0,1
0,Blue,0,20160124 15:00:56,20160124 14:59:56,0,California,1,5
0,Blue,0,20160124 15:04:59,20160124 14:59:59,0,California,0,5
0,Blue,0,20160124 15:13:17,20160124 14:59:17,0,California,0,5
0,Blue,0,20160124 15:04:56,20160124 14:59:56,0,Damen,0,5
0,Blue,0,20160124 15:09:59,20160124 14:59:59,0,Damen,0,5
0,Blue,0,20160124 15:18:17,20160124 14:59:17,0,Damen,0,5
0,Blue,0,20160124 15:01:35,20160124 14:59:35,0,Monroe,0,1
0,Blue,0,20160124 15:00:56,20160124 14:59:56,0,Monroe,1,1
0,Blue,0,20160124 15:15:55,20160124 14:59:55,0,Monroe,0,1
0,Blue,0,20160124 15:21:56,20160124 15:14:56,0,California,0,5
0,Blue,0,20160124 15:26:34,20160124 15:14:34,0,California,0,5
0,Blue,0,20160124 15:18:47,20160124 15:14:47,0,Damen,0,5
0,Blue,0,20160124 15:25:56,20160124 15:14:56,0,Damen,0,5
0,Blue,0,20160124 15:31:34,20160124 15:14:34,0,Damen,0,5
0,Blue,0,20160124 15:15:42,20160124 15:14:42,0,Monroe,1,1
0,Blue,0,20160124 15:25:26,20160124 15:14:26,0,Monroe,0,1
0,Blue,0,20160124 15:27:10,20160124 15:26:10,0,California,1,5
0,Blue,0,20160124 15:34:53,20160124 15:29:53,0,California,0,5
0,Blue,0,20160124 15:40:58,20160124 15:29:58,0,California,0,5
0,Blue,0,20160124 15:46:46,20160124 15:29:46,0,California,0,5
0,Blue,0,20160124 15:31:10,20160124 15:26:10,0,Damen,0,5
0,Blue,0,20160124 15:38:53,20160124 15:29:53,0,Damen,0,5
0,Blue,0,20160124 15:45:58,20160124 15:29:58,0,Damen,0,5
0,Blue,0,20160124 15:37:52,20160124 15:29:52,0,Monroe,0,1
0,Blue,0,20160124 15:48:48,20160124 15:29:48,0,Monroe,0,1
0,Blue,0,20160124 15:46:57,20160124 15:44:57,0,California,0,5
0,Blue,0,20160124 15:54:56,20160124 15:44:56,0,California,0,5
0,Blue,0,20160124 16:00:40,20160124 15:44:40,0,California,0,5
0,Blue,0,20160124 15:45:51,20160124 15:44:51,0,Damen,1,5
0,Blue,0,20160124 15:51:57,20160124 15:44:57,0,Damen,0,5
0,Blue,0,20160124 15:59:56,20160124 15:44:56,0,Damen,0,5
0,Blue,0,20160124 15:48:57,20160124 15:44:57,0,Monroe,0,1
0,Blue,0,20160124 16:00:50,20160124 15:44:50,0,Monroe,0,1
0,Blue,0,20160124 16:01:57,20160124 15:59:57,0,California,0,5
0,Blue,0,20160124 16:08:50,20160124 15:59:50,0,California,0,5
0,Blue,0,20160124 16:12:49,20160124 15:59:49,0,California,0,5
0,Blue,0,20160124 16:16:46,20160124 15:59:46,0,California,0,5
0,Blue,0,20160124 16:19:56,20160124 15:59:56,0,California,0,5
0,Blue,0,20160124 16:00:48,20160124 15:59:48,0,Damen,1,5
0,Blue,0,20160124 16:05:57,20160124 15:59:57,0,Damen,0,5
0,Blue,0,20160124 16:12:50,20160124 15:59:50,0,Damen,0,5
0,Blue,0,20160124 16:17:49,20160124 15:59:49,0,Damen,0,5
0,Blue,0,20160124 16:04:54,20160124 15:59:54,0,Monroe,0,1
